"id","cuisine","set"
5879,"mexican","train"
37107,"mexican","train"
577,"indian","train"
30171,"southern_us","train"
35481,"korean","train"
47591,"mexican","train"
43292,"southern_us","train"
29262,"vietnamese","train"
39227,"italian","train"
32903,"mexican","train"
20965,"japanese","train"
26916,"southern_us","train"
42379,"indian","train"
32393,"mexican","train"
7551,"mexican","train"
42490,"brazilian","train"
41470,"mexican","train"
8600,"italian","train"
34025,"cajun_creole","train"
31708,"italian","train"
9293,"french","train"
36878,"thai","train"
18334,"southern_us","train"
6782,"irish","train"
11130,"japanese","train"
48232,"korean","train"
13569,"french","train"
2806,"cajun_creole","train"
39444,"french","train"
2481,"french","train"
5073,"italian","train"
43011,"southern_us","train"
37697,"southern_us","train"
23541,"korean","train"
47560,"french","train"
43215,"southern_us","train"
23512,"cajun_creole","train"
3372,"vietnamese","train"
35580,"indian","train"
17878,"mexican","train"
11075,"southern_us","train"
12189,"mexican","train"
36716,"russian","train"
43554,"mexican","train"
26591,"indian","train"
47012,"french","train"
13678,"mexican","train"
46392,"filipino","train"
43609,"spanish","train"
10775,"french","train"
29485,"vietnamese","train"
42924,"french","train"
28957,"southern_us","train"
46006,"mexican","train"
37602,"indian","train"
22492,"mexican","train"
35131,"russian","train"
5272,"southern_us","train"
5162,"chinese","train"
26364,"korean","train"
30670,"italian","train"
32330,"british","train"
31736,"southern_us","train"
799,"southern_us","train"
38930,"italian","train"
41655,"chinese","train"
48622,"french","train"
25479,"indian","train"
41193,"mexican","train"
10376,"mexican","train"
40822,"mexican","train"
11682,"chinese","train"
38179,"thai","train"
35308,"irish","train"
16068,"italian","train"
47973,"indian","train"
20714,"southern_us","train"
46716,"chinese","train"
27506,"cajun_creole","train"
22478,"vietnamese","train"
32154,"mexican","train"
28673,"indian","train"
17123,"mexican","train"
3831,"italian","train"
22893,"french","train"
40693,"mexican","train"
2069,"japanese","train"
28853,"indian","train"
39661,"french","train"
37992,"italian","train"
24443,"italian","train"
2647,"mexican","train"
17623,"italian","train"
44668,"italian","train"
41111,"japanese","train"
12908,"filipino","train"
12351,"cajun_creole","train"
15380,"chinese","train"
25805,"filipino","train"
19883,"southern_us","train"
45529,"japanese","train"
39549,"southern_us","train"
8015,"brazilian","train"
12112,"moroccan","train"
40335,"chinese","train"
19648,"greek","train"
13007,"italian","train"
13436,"irish","train"
1954,"jamaican","train"
12352,"thai","train"
7950,"korean","train"
40721,"mexican","train"
42894,"southern_us","train"
37700,"spanish","train"
2911,"mexican","train"
3232,"mexican","train"
23593,"cajun_creole","train"
20251,"italian","train"
532,"filipino","train"
3498,"italian","train"
10680,"indian","train"
37622,"cajun_creole","train"
32221,"italian","train"
10533,"british","train"
3791,"indian","train"
28474,"mexican","train"
22085,"japanese","train"
11667,"italian","train"
42120,"french","train"
11620,"british","train"
23652,"italian","train"
47463,"indian","train"
17349,"mexican","train"
46012,"southern_us","train"
32613,"british","train"
37665,"french","train"
34061,"cajun_creole","train"
45060,"french","train"
20429,"italian","train"
23154,"british","train"
33882,"spanish","train"
30942,"thai","train"
47240,"southern_us","train"
35362,"mexican","train"
44923,"japanese","train"
37374,"mexican","train"
29616,"italian","train"
33919,"thai","train"
16749,"italian","train"
37919,"mexican","train"
8186,"mexican","train"
19480,"indian","train"
18590,"thai","train"
17371,"cajun_creole","train"
13833,"indian","train"
39178,"italian","train"
18893,"italian","train"
12273,"southern_us","train"
19316,"mexican","train"
3410,"filipino","train"
13112,"greek","train"
43801,"mexican","train"
46270,"mexican","train"
49153,"mexican","train"
30658,"french","train"
25105,"greek","train"
27103,"mexican","train"
19930,"italian","train"
49546,"southern_us","train"
7178,"french","train"
31174,"southern_us","train"
11857,"mexican","train"
27242,"greek","train"
25415,"mexican","train"
14380,"japanese","train"
30634,"italian","train"
25795,"chinese","train"
41670,"italian","train"
3079,"spanish","train"
2700,"mexican","train"
23464,"italian","train"
4610,"filipino","train"
43730,"brazilian","train"
6703,"spanish","train"
12312,"mexican","train"
15129,"cajun_creole","train"
8984,"mexican","train"
9068,"mexican","train"
45482,"mexican","train"
43820,"indian","train"
4960,"brazilian","train"
27109,"thai","train"
41170,"korean","train"
49443,"mexican","train"
20698,"greek","train"
26635,"italian","train"
31912,"italian","train"
14490,"chinese","train"
36189,"mexican","train"
43886,"chinese","train"
36648,"vietnamese","train"
39453,"mexican","train"
30176,"italian","train"
29015,"korean","train"
35808,"french","train"
22248,"thai","train"
4187,"southern_us","train"
6798,"vietnamese","train"
27805,"indian","train"
26004,"vietnamese","train"
26087,"italian","train"
29172,"indian","train"
39981,"italian","train"
12061,"russian","train"
42353,"mexican","train"
8506,"french","train"
9780,"indian","train"
41171,"italian","train"
28297,"mexican","train"
24636,"southern_us","train"
34554,"mexican","train"
11492,"southern_us","train"
44925,"italian","train"
16687,"italian","train"
17466,"italian","train"
26477,"moroccan","train"
4194,"italian","train"
15977,"southern_us","train"
12656,"cajun_creole","train"
29945,"indian","train"
31239,"mexican","train"
28242,"italian","train"
10828,"mexican","train"
46436,"mexican","train"
15464,"thai","train"
28932,"southern_us","train"
2974,"italian","train"
43797,"spanish","train"
13195,"italian","train"
27305,"chinese","train"
1124,"italian","train"
2760,"italian","train"
196,"korean","train"
46862,"italian","train"
195,"indian","train"
31746,"british","train"
14302,"mexican","train"
49416,"italian","train"
21014,"southern_us","train"
42071,"indian","train"
15193,"chinese","train"
46757,"italian","train"
15231,"british","train"
20208,"southern_us","train"
45827,"southern_us","train"
10265,"moroccan","train"
2564,"british","train"
12524,"mexican","train"
45080,"filipino","train"
35067,"italian","train"
13433,"thai","train"
46264,"italian","train"
28830,"mexican","train"
24111,"southern_us","train"
10889,"southern_us","train"
17480,"mexican","train"
15062,"cajun_creole","train"
33318,"irish","train"
20284,"italian","train"
11953,"vietnamese","train"
43118,"mexican","train"
10722,"spanish","train"
30313,"mexican","train"
12485,"greek","train"
42306,"mexican","train"
39625,"mexican","train"
39568,"italian","train"
10645,"mexican","train"
1333,"italian","train"
38730,"mexican","train"
46189,"italian","train"
5222,"italian","train"
37099,"mexican","train"
27956,"french","train"
17857,"southern_us","train"
1990,"british","train"
31271,"french","train"
48831,"mexican","train"
18918,"thai","train"
40618,"mexican","train"
7022,"chinese","train"
1823,"mexican","train"
5698,"chinese","train"
6611,"southern_us","train"
18714,"french","train"
29970,"italian","train"
2793,"mexican","train"
9435,"japanese","train"
45088,"indian","train"
19477,"thai","train"
35533,"chinese","train"
39852,"french","train"
32050,"italian","train"
19705,"italian","train"
46719,"southern_us","train"
33023,"cajun_creole","train"
45814,"cajun_creole","train"
14805,"southern_us","train"
21609,"italian","train"
3800,"russian","train"
23728,"thai","train"
29999,"indian","train"
23946,"italian","train"
44093,"italian","train"
45354,"mexican","train"
4713,"cajun_creole","train"
4482,"vietnamese","train"
16584,"mexican","train"
2808,"thai","train"
25623,"southern_us","train"
20879,"italian","train"
39938,"mexican","train"
42853,"irish","train"
25121,"mexican","train"
31019,"italian","train"
3136,"italian","train"
11643,"french","train"
2708,"japanese","train"
12764,"british","train"
34877,"mexican","train"
25940,"italian","train"
33319,"southern_us","train"
20087,"chinese","train"
42429,"indian","train"
4130,"french","train"
574,"mexican","train"
14473,"japanese","train"
29411,"indian","train"
21518,"moroccan","train"
36997,"chinese","train"
30,"jamaican","train"
34697,"italian","train"
48846,"brazilian","train"
16586,"italian","train"
11671,"southern_us","train"
39543,"french","train"
8097,"chinese","train"
32219,"british","train"
2668,"moroccan","train"
47147,"greek","train"
23819,"indian","train"
9429,"southern_us","train"
26096,"chinese","train"
7658,"southern_us","train"
17019,"italian","train"
44984,"mexican","train"
10721,"southern_us","train"
19938,"italian","train"
14065,"indian","train"
21794,"italian","train"
4120,"southern_us","train"
2987,"greek","train"
34830,"greek","train"
27357,"southern_us","train"
8082,"southern_us","train"
10419,"chinese","train"
12874,"mexican","train"
16479,"chinese","train"
20686,"vietnamese","train"
15807,"mexican","train"
3319,"southern_us","train"
8906,"french","train"
6181,"mexican","train"
16984,"italian","train"
7394,"french","train"
7161,"italian","train"
32626,"spanish","train"
20382,"thai","train"
2634,"italian","train"
32237,"korean","train"
9167,"cajun_creole","train"
21607,"chinese","train"
47424,"mexican","train"
33049,"cajun_creole","train"
21036,"mexican","train"
46397,"italian","train"
19164,"southern_us","train"
21110,"greek","train"
22509,"italian","train"
37696,"southern_us","train"
14659,"indian","train"
37863,"russian","train"
11471,"mexican","train"
35162,"mexican","train"
43008,"chinese","train"
10550,"mexican","train"
33345,"cajun_creole","train"
15049,"filipino","train"
20758,"italian","train"
16089,"thai","train"
30166,"italian","train"
6539,"italian","train"
12462,"irish","train"
48904,"thai","train"
28588,"mexican","train"
38554,"italian","train"
23251,"italian","train"
23683,"italian","train"
4431,"french","train"
6307,"moroccan","train"
48933,"italian","train"
40387,"mexican","train"
3827,"filipino","train"
22472,"british","train"
37787,"moroccan","train"
12600,"french","train"
36700,"italian","train"
34420,"greek","train"
28613,"indian","train"
8035,"italian","train"
2433,"british","train"
8528,"french","train"
48963,"indian","train"
44566,"moroccan","train"
26754,"mexican","train"
37082,"italian","train"
43279,"greek","train"
46523,"japanese","train"
6760,"cajun_creole","train"
34465,"italian","train"
42671,"southern_us","train"
23915,"southern_us","train"
36575,"chinese","train"
3018,"chinese","train"
10614,"indian","train"
44715,"indian","train"
10926,"greek","train"
39581,"mexican","train"
37830,"mexican","train"
28771,"southern_us","train"
35355,"japanese","train"
30097,"french","train"
5506,"italian","train"
4384,"italian","train"
15303,"chinese","train"
35179,"greek","train"
48909,"mexican","train"
7094,"indian","train"
11521,"chinese","train"
36445,"italian","train"
33898,"japanese","train"
17457,"french","train"
30593,"french","train"
10899,"irish","train"
48743,"french","train"
1262,"southern_us","train"
16783,"filipino","train"
45410,"french","train"
28733,"italian","train"
13808,"cajun_creole","train"
34993,"mexican","train"
42217,"spanish","train"
26860,"thai","train"
46614,"moroccan","train"
27866,"southern_us","train"
38995,"indian","train"
34103,"moroccan","train"
13588,"japanese","train"
46332,"thai","train"
38845,"vietnamese","train"
4570,"chinese","train"
23162,"mexican","train"
12625,"jamaican","train"
30813,"french","train"
9025,"italian","train"
40461,"italian","train"
32837,"italian","train"
19393,"mexican","train"
37994,"russian","train"
39655,"italian","train"
42762,"southern_us","train"
22744,"french","train"
8921,"greek","train"
15865,"indian","train"
10155,"southern_us","train"
26764,"chinese","train"
47386,"chinese","train"
46000,"southern_us","train"
32370,"mexican","train"
9524,"thai","train"
36179,"spanish","train"
3476,"italian","train"
8966,"mexican","train"
19183,"mexican","train"
34452,"vietnamese","train"
26453,"mexican","train"
1282,"italian","train"
42293,"southern_us","train"
8179,"italian","train"
11669,"irish","train"
34921,"mexican","train"
26710,"italian","train"
17880,"cajun_creole","train"
34117,"chinese","train"
19475,"chinese","train"
36465,"chinese","train"
47935,"southern_us","train"
18392,"spanish","train"
7041,"cajun_creole","train"
29842,"cajun_creole","train"
3531,"chinese","train"
17091,"jamaican","train"
21841,"chinese","train"
26944,"moroccan","train"
5337,"brazilian","train"
17199,"mexican","train"
10679,"greek","train"
48985,"cajun_creole","train"
48636,"italian","train"
48612,"indian","train"
31495,"italian","train"
20134,"cajun_creole","train"
27662,"italian","train"
1914,"indian","train"
25022,"southern_us","train"
18364,"greek","train"
9356,"italian","train"
43606,"indian","train"
16165,"vietnamese","train"
26178,"thai","train"
18238,"french","train"
23022,"french","train"
7759,"southern_us","train"
5481,"mexican","train"
43464,"southern_us","train"
25503,"italian","train"
21604,"italian","train"
39822,"southern_us","train"
46685,"brazilian","train"
8811,"cajun_creole","train"
35139,"indian","train"
23201,"italian","train"
44838,"mexican","train"
13037,"french","train"
28142,"jamaican","train"
21513,"italian","train"
16374,"italian","train"
48797,"cajun_creole","train"
13016,"mexican","train"
45687,"italian","train"
2618,"vietnamese","train"
4867,"cajun_creole","train"
13543,"southern_us","train"
